"source_id"	"author"	"title"	"pub_place"	"publisher"	"pub_date"	"gender"	"gender_guess"	"ethnicity"	"occupation"	"occupation_free"	"state_born"	"state_main"	"state_died"	"born"	"died"	"words"
"Wright2-0373"	"Brotherhead, Alfred P."	"Himself his worst enemy, or, Philip Duke of Wharton's career"	"Philadelphia"	"J.B. Lippincott"	1871	"M"	1									106060
"Wright2-0374"	"Brougham, John"	"A basket of chips"	"New York"	"Bunce"	1855	"M"	0	"White"	"Arts"	"Actor"	"Ireland"	"NY"	"NY"	1810	1880	109439
"Wright2-0375"	"Brougham, John"	"The Bunsby papers."	"New York"	"Derby & Jackson"	1856	"M"	0	"White"	"Arts"	"Actor"	"Ireland"	"NY"	"NY"	1810	1880	71924
"Wright2-0376"	"Brougham, John"	"The light of home"	"New York"	"American News Co."	1868	"M"	0	"White"	"Arts"	"Actor"	"Ireland"	"NY"	"NY"	1810	1880	32688
"Wright2-0377"	"Brown, David"	"The planter, or, Thirteen years in the South"	"Philadelphia"	"H. Hooker"	1853	"M"	1							1786	1875	78138
"Wright2-0378"	"Brown, E. E."	"From night to light"	"Dover, N.H."	"G.T. Day"	1872	"F"	0							1847		47133
"Wright2-0379"	"Skinner, Mose"	"Mose Skinner's bridal tour, and other sketches"	"Boston"	"New England News Company"	1871	"M"	0								1885	5600
"Wright2-0380"	"Skinner, Mose"	"Mose Skinner's great world's jubilee and humstrum convulsion"		"[s.n.]"	1872	"M"	0								1885	4767
"Wright2-0381"	"Skinner, Mose"	"Mose Skinner's silver wedding"	"Boston"	"Grant & Brown"	1873	"M"	0								1885	5437
"Wright2-0382"	"Skinner, Mose"	"Our great peace festival and pow-wow"		"[s.n.]"	1869	"M"	0								1885	5668
"Wright2-0383"	"Skinner, Mose"	"Recollections of a lazy life"		"[s.n.]"	1869	"M"	0								1885	6742
"Wright2-0385"	"Brown, Nathan"	"The history of Magnus Maharba and the Black Dragon"		"[s.n.]"	1867	"M"	1							1807	1886	29433
"Wright2-0386"	"Brown, Nathan"	"ZYX and his fairy, or, The soul in search of peace"	"New York"	"Brown and Duer"	1867	"M"	1							1807	1886	12665
"Wright2-0388"	"Brown, Thurlow W."	"Minnie Hermon, the rumseller's daughter, or, Woman in the temperance reform"	"Boston"	"H.S. Goodspeed"	1874	"M"	1								1866	120209
"Wright2-0389"	"Brown, Thurlow W."	"Why I am a temperance man"	"Auburn, N.Y."	"Derby and Miller"	1853	"M"	1								1866	82642
"Wright2-0390"	"Brown, William Wells"	"Clotelle"	"Boston"	"J. Redpath"	1864	"M"	0	"Black"	"Education"	"Historian"	"KY"	"MA"	"MA"	1815	1884	41434
"Wright2-0391"	"Brown, William Wells"	"Clotelle, or, The colored heroine"	"Boston"	"Lee & Shepard"	1867	"M"	0	"Black"	"Education"	"Historian"	"KY"	"MA"	"MA"	1815	1884	45609
"Wright2-0392"	"Ward, Artemus"	"Artemus Ward"	"New York"	"Carleton"	1862	"M"	0	"White"	"Writer"	"Humorist"	"ME"	"ME"	"Britain"	1834	1867	35940
"Wright2-0393"	"Ward, Artemus"	"Artemus Ward, his travels"	"London"	"S. Low, Son & Co."	1865	"M"	0	"White"	"Writer"	"Humorist"	"ME"	"ME"	"Britain"	1834	1867	36556
"Wright2-0394"	"Ward, Artemus"	"Artemus Ward in London"	"London"	"S. Low, Son & Co."	1867	"M"	0	"White"	"Writer"	"Humorist"	"ME"	"ME"	"Britain"	1834	1867	34232
"Wright2-0395"	"Ward, Artemus"	"Artemus Ward's panorama"	"New York"	"G.W. Carleton"	1869	"M"	0	"White"	"Writer"	"Humorist"	"ME"	"ME"	"Britain"	1834	1867	11754
"Wright2-0396"	"Ward, Artemus"	"Sandwiches"	"New York"	"G.W. Carleton"	1870	"M"	0	"White"	"Writer"	"Humorist"	"ME"	"ME"	"Britain"	1834	1867	35485
"Wright2-0398"	"Browne, J. Ross"	"An American family in Germany"	"New York"	"Harper & Brothers"	1866	"M"	0	"White"	"Politics-Government-Activism"	"Agent for the Treasury "	"Ireland"	"KY"	"CA"	1821	1875	110761
"Wright2-0401"	"Browne, J. Ross"	"Yusef, or, The journey of the Frangi"	"New York"	"Harper & Brothers"	1853	"M"	0	"White"	"Politics-Government-Activism"	"Agent for the Treasury "	"Ireland"	"KY"	"CA"	1821	1875	137865
"Wright2-0402"	"Browne, Martha Griffith"	"Autobiography of a female slave"	"New York"	"Redfield"	1857	"F"	0	"White"	"Politics-Government-Activism"	"Activist"	"KY"	"KY"			1906	132765
"Wright2-0403"	"Browning, Meshach"	"Forty-four years of the life of a hunter"	"Philadelphia"	"J.B. Lippincott"	1859	"M"	0	"White"	"Agriculture-Land"	"Hunter"	"MD"	"MD"	"MD"	1781	1859	136019
"Wright2-0404"	"Brownson, Orestes Augustus"	"The spirit-rapper"	"London"	"C. Dolman"	1854	"M"	0	"White"	"Politics-Government-Activism"	"Activist"	"VT"	"NY"	"NY"	1803	1876	99076
"Wright2-0406"	"Bruce, E. M."	"A thousand a year"	"Boston"	"Lee & Shepard"	1866	"F"	1									56936
"Wright2-0407"	"Buckingham, Emma May."	"A self-made woman, or, Mary Idyl's trials and triumphs"	"New York"	"S.R. Wells"	1873	"F"	1									67642
"Wright2-0408"	"Buckingham, Henry A."	"Harry Burnham, the young Continental, or, Memoirs of an American officer during the campaigns of the Revolution, and sometime a member of Washington's staff"	"New York"	"Burgess & Garrett"	1851	"M"	1									258794
"Wright2-0409"	"Buckley, Maria L."	"Amanda Willson, or, The vicissitudes of life"		"M. Buckley"	1856	"F"	1									11715
"Wright2-0410"	"Buckley, Maria L."	"Edith Moreton, or, Temperance versus intemperance"	"Philadelphia"	"Published for the Author"	1852	"F"	1									12863
"Wright2-0411"	"Bulfinch, S. G."	"Honor, or, The slave-dealer's daughter"	"Boston"	"W.V. Spencer"	1864	"M"	0							1809	1870	54420
"Wright2-0412"	"Bullard, A. T. J."	"Love affairs in our village twenty years ago"	"St. Louis"	"Printed and published at Intelligencer buildings"	1852	"F"	0	"White"			"MA"		"MO"	1808	1896	77542
"Wright2-0413"	"Bullard, A. T. J."	"Matrimony, or, Love affairs in our village twenty years ago"	"New York"	"M.W. Dodd"	1853	"F"	0	"White"			"MA"		"MO"	1808	1896	77451
"Wright2-0414"	"Bullard, Laura Curtis."	"Christine, or, Woman's trials and triumphs"	"New York"	"De Witt & Davenport"	1856	"F"	1									118075
"Wright2-0415"	"Bullard, Laura Curtis."	"Now-a-days!"	"New York"	"T.L. Magagnos"	1854	"F"	1									74435
"Wright2-0416"	"Bunce, Oliver Bell"	"A bachelor's story"	"New York"	"Rudd & Carleton"	1859	"M"	0	"White"	"Writer"	"Playwright"		"NY"		1828	1890	43574
"Wright2-0417"	"Bunce, Oliver Bell"	"Bensley, a story of to-day"	"New York"	"J.G. Gregory"	1863	"M"	0	"White"	"Writer"	"Playwright"		"NY"		1828	1890	82616
"Wright2-0418"	"Bunce, Oliver Bell"	"Life before him"	"New York"	"W.A. Townsend"	1860	"M"	0	"White"	"Writer"	"Playwright"		"NY"		1828	1890	102074
"Wright2-0419"	"Bunkley, Josephine M."	"The testimony of an escaped novice from the Sisterhood of St. Joseph, Emmettsburg, Maryland"	"New York"	"Harper & Brothers"	1855	"F"	1									85571
"Wright2-0420"	"Burckett, Florence."	"Wildmoor"	"Philadelphia"	"J.B. Lippincott"	1875	"F"	1									163973
"Wright2-0421"	"Burdett, Charles"	"Dora Barton, the banker's ward"	"New York"	"S.A. Rollo"	1860	"M"	1							1815		67569
"Wright2-0422"	"Burdett, Charles"	"Margaret Moncrieffe"	"New York"	"Derby & Jackson"	1860	"M"	1							1815		81532
"Wright2-0423"	"Burdett, Charles"	"The second marriage, or, A daughter's trials"	"New York"	"C. Scribner"	1856	"M"	1							1815		45661
"Wright2-0424"	"Burdett, Charles"	"Three per cent. a month, or, The perils of fast living"	"New York"	"Derby & Jackson"	1856	"M"	1							1815		92784
"Wright2-0425"	"[None]"	"First quarrels and first discords in married life"	"Cincinnati"	"Applegate"	1864											74370
"Wright2-0426"	"[None]"	"Polly Peablossom's wedding"	"Philadelphia"	"T. B. Peterson & Brothers"	1851											51148
"Wright2-0428"	"Burnham, Geo. P."	"The history of the hen fever"	"Boston"	"J. French"	1855	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"		"MA"		1814	1902	66447
"Wright2-0429"	"Burnham, Geo. P."	"A hundred thousand dollars in gold"	"Springfield, Mass."	"W.J. Holland"	1875	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"		"MA"		1814	1902	78229
"Wright2-0431"	"Burnham, Geo. P."	"The rag-picker, or, Bound and free"	"New York"	"Mason Brothers"	1855	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"		"MA"		1814	1902	104572
"Wright2-0432"	"Burns, William."	"Female life in New York City"	"Philadelphia"	"T. B. Peterson & Brothers"	1875	"M"	1									41127
"Wright2-0433"	"Burton, H. S. (Henry S.), Mrs."	"Who would have thought it?"	"Philadelphia"	"J.B. Lippincott"	1872	"F"	1									108867
"Wright2-0434"	"Burts, Robert"	"The sea-king"	"Philadelphia"	"A. Hart"	1851	"M"	1								1839	83207
"Wright2-0435"	"Burwell, William M."	"White Acre vs. Black Acre"	"Richmond, Va."	"J.W. Randolph"	1856	"M"	1							1809	1888	39230
"Wright2-0437"	"Bushnell, William H."	"The pearl of Panama; or, The Spaniard's vengence"	"Boston"	"Elliott, Thomes & Talbot"	1867	"M"	0	"White"	"Business-Trade"	"Civil Engineer"	"NY"	"IL"		1823		35636
"Wright2-0438"	"Bushnell, William H."	"Prairie fire!"	"Chicago"	"W.B. Sloan"	1854	"M"	0	"White"	"Business-Trade"	"Civil Engineer"	"NY"	"IL"		1823		71897
"Wright2-0439"	"Laing, Caroline H. Butler"	"Life in varied phases"	"Boston"	"Phillips, Sampson"	1851	"F"	0	"White"			"NY"	"MA"	"NY"	1804	1892	75633
"Wright2-0439A"	"Buz."	"Dolby and father"	"New York"	"P.S. Wynkoop & Son"	1868											17589
"Wright2-0440"	"Byrn, M. Lafayette"	"The life and adventures of an Arkansaw doctor"	"Philadelphia"	"Lippincott, Grambo"	1851	"M"	1							1826	1903	46253
"Wright2-0441"	"Byrn, M. Lafayette"	"The adventures of Fudge Fumble, or, The love scrapes of his whole life"	"Philadelphia"	"T. B. Peterson & Brothers"	1865	"M"	1							1826	1903	84916
"Wright2-0442"	"Byrn, M. Lafayette"	"Rattlehead's chronicles, or, A little experience with old maids and young maids, old bachelors, fools, and drunkards, quack doctors, men of science and the world at large"	"Philadelphia"	"Lippincott, Grambo"	1852	"M"	1							1826	1903	45020
"Wright2-0443"	"Byrn, M. Lafayette"	"Rattlehead's travels, or, The recollections of a backwoods man that has travelled many thousand miles on the highway of human destiny, brought about a revolution in domestic happiness, and effected a general shake-up of creation"	"Philadelphia"	"Lippincott, Grambo"	1852	"M"	1							1826	1903	48752
"Wright2-0444"	"Cabell, Julia Mayo."	"An odd volume of facts and fictions"	"Richmond, Va."	"Nash and Woodhouse"	1852	"F"	1									68757
"Wright2-0445"	"Caffrey, Andrew."	"The adventures of a lodger"	"Boston"	"[s.n.]"	1868	"M"	1									5749
"Wright2-0446"	"Caldcleugh, W. G."	"Eastern tales"	"Philadelphia"	"J. Challen & Son"	1863	"M"	0									67493
"Wright2-0448"	"Caldwell, John H."	"The mysterious messenger"	"Nashville"	"Published for the author by J.B. M'Ferrin"	1860	"M"	1							1820		8830
"Wright2-0449"	"Caldwell, John H."	"The Thurstons of the old Palmetto State, or, Varieties of Southern life"	"New York"	"J. Russell"	1861	"M"	1							1820		102425
"Wright2-0450"	"Cambridge, William G."	"Glenwood, or, The parish boy"	"Boston"	"Shepard, Clark"	1855	"M"	1									117998
"Wright2-0451"	"Cambridge, William G."	"Henri, or, The web and woof of life"	"Boston"	"A. Tompkins and B.B. Mussey"	1853	"M"	1									93760
"Wright2-0452"	"Cambridge, William G."	"The mechanic's bride, or, The autobiography of Elwood Gorden"	"Boston"	"Shepard, Clark and Brown"	1857	"M"	1									67436
"Wright2-0453"	"LeGrange, H. M."	"Salted with fire"	"New York"	"E.J. Hale & Son"	1872	"F"	0									34131
"Wright2-0454"	"Campbell, Jane C."	"The money-maker"	"New York"	"J.C. Derby"	1854	"F"	1									97771
"Wright2-0455"	"Campbell, Juliet H. L."	"Eros and anteros, or, The bachelor's ward"	"New York"	"Rudd & Carleton"	1857	"F"	0	"White"	"Writer"	"Writer"	"PA"	"PA"		1823	1898	78411
"Wright2-0457"	"Cannon, Charles James"	"Ravellings from the web of life"	"New York"	"D. & J. Sadlier"	1855	"M"	0	"White"	"Writer"	"Playwright"	"NY"	"NY"		1800	1860	89031
"Wright2-0458"	"Cannon, Charles James"	"Tighe Lyfford"	"New York"	"J. Miller"	1859	"M"	0	"White"	"Writer"	"Playwright"	"NY"	"NY"		1800	1860	54539
"Wright2-0459"	"Cannon, Susan."	"Maidee, the alchemist, or, Turning all to gold"	"New York"	"M. Doolady"	1871	"F"	1									58750
"Wright2-0461"	"Capron, Carrie."	"Helen Lincoln"	"New York"	"Harper & Brothers"	1856	"F"	1									85484
"Wright2-0462"	"Captain Le Diable."	"Historical sketch of the third annual conquest of Florida"	"Port Royal, S.C."	"[s.n.]"	1864	"M"	1									3828
"Wright2-0463"	"Anonymous"	"The Career of John Mortal"	"Baltimore"	"J.F. Weishampel"	1859											10128
"Wright2-0464"	"Carpenter, W. H."	"The regicide's daughter"	"Philadelphia"	"Lippincott, Grambo"	1851	"M"	0							1813	1899	48207
"Wright2-0465"	"Carter, John Henton."	"The log of Commodore Rollingpin"	"New York"	"G.W. Carleton"	1874	"M"	1									41119
"Wright2-0466"	"Cary, Alice"	"The adopted daughter"	"Philadelphia"	"J.B. Smith"	1859	"F"	0	"White"	"Writer"	"Writer"	"OH"	"NY"	"NY"	1820	1871	105151
"Wright2-0467"	"Cary, Alice"	"The bishop's son"	"New York"	"G.W. Carleton"	1867	"F"	0	"White"	"Writer"	"Writer"	"OH"	"NY"	"NY"	1820	1871	164528
"Wright2-0468"	"Cary, Alice"	"Clovernook, or, Recollections of our neighborhood in the West"	"New York"	"Redfield"	1852	"F"	0	"White"	"Writer"	"Writer"	"OH"	"NY"	"NY"	1820	1871	119573
"Wright2-0469"	"Cary, Alice"	"Clovernook, or, Recollections of our neighborhood in the West."	"New York"	"Redfield"	1853	"F"	0	"White"	"Writer"	"Writer"	"OH"	"NY"	"NY"	1820	1871	132596
"Wright2-0470"	"edited by Alice and Phoebe Cary"	"From year to year!"	"New York"	"G.A. Leavitt"	1869	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NH"	"NY"	"NY"	1835	1896	66411
"Wright2-0471"	"Cary, Alice"	"Hagar"	"New York"	"Redfield"	1852	"F"	0	"White"	"Writer"	"Writer"	"OH"	"NY"	"NY"	1820	1871	61397
"Wright2-0472"	"Cary, Alice"	"Married, not mated, or, How they lived at Woodside and Throckmorton Hall"	"Cincinnati"	"H.W. Derby"	1856	"F"	0	"White"	"Writer"	"Writer"	"OH"	"NY"	"NY"	1820	1871	75206
"Wright2-0473"	"Cary, Alice"	"Pictures of country life"	"New York"	"Derby & Jackson"	1859	"F"	0	"White"	"Writer"	"Writer"	"OH"	"NY"	"NY"	1820	1871	106292
"Wright2-0474"	"Casseday, Davis B."	"The Hortons, or, American life at home"	"Philadelphia"	"J. S. Claxton"	1866	"M"	1									82450
"Wright2-0475"	"Cassidy, Patrick Sarsfield"	"Glenveigh, or, The victim of vengeance"	"Boston"	"P. Donahue"	1870	"M"	1							1852		59650
"Wright2-0476"	"Catherwood, Mary Hartwell"	"A woman in armor"	"London"	"S. Low, Son & Co."	1875	"F"	0	"White"	"Writer"	"Writer"	"OH"	"IL"	"IL"	1847	1902	37867
"Wright2-0477"	"Montgomery, Cora"	"Eagle Pass, or, Life on the border"	"New York"	"G.P. Putnam"	1852	"F"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"TX"	"Dominican Republic"	1807	1878	57608
"Wright2-0478"	"Anonymous"	"The chained wife, or, The frightful sufferings of Mary Lesley"	"Philadelphia"	"Old Franklin Publishing House"	1874											26175
"Wright2-0479"	"Challen, James."	"Frank Elliott, or, Wells in the desert"	"Philadelphia"	"J. Challen & Son"	1859	"M"	1									63568
"Wright2-0480"	"Chamberlain, Charles."	"Put to the test"	"New York"	"H.L. Hinton"	1874	"M"	1									77519
"Wright2-0481"	"Chamberlain, Charles."	"The servant-girl of the period the greatest plague of life"	"New York"	"J.S. Redfield"	1873	"M"	1									30518
"Wright2-0485"	"Chandler, Joseph R."	"The Beverly family, or, Home influence of religion"	"Philadelphia"	"P.F. Cunningham"	1875	"M"	0	"White"	"Politics-Government-Activism"	"Politician"	"MA"	"PA"	"PA"	1792	1880	26610
"Wright2-0486"	"Chanter, Washington."	"The Nautch girl"	"Dayton, O[hio]"	"O. Crook"	1868	"M"	1									71804
"Wright2-0487"	"Chapin, Gardner B."	"Tales of the St. Lawrence"	"Rouse's Point [N.Y.]"	"J. Lovell & Sons"	1873	"M"	1									64254
"Wright2-0489"	"Chaplin, Jane Dunbar"	"The convent and the manse"	"Boston"	"J.P. Jewett"	1853	"F"	1							1819	1884	58696
"Wright2-0490"	"Chaplin, Jane Dunbar"	"Out of the wilderness"	"Boston"	"H.A. Young"	1870	"F"	1							1819	1884	71350
"Wright2-0494"	"Cheever, Henry P."	"A reel in a bottle, for Jack in the doldrums;  being the adventures of two of the King's seamen in a voyage to the celestial country"	"New York"	"Charles Scribner"	1852	"M"	1									79362
"Wright2-0495"	"Cheever, Henry P."	"The rival brothers, or, The corsair and privateer"	"New York"	"Samuel French"	1852	"M"	1									51989
"Wright2-0496"	"Chellis, Mary Dwinell."	"At lion's mouth"	"New York"	"National Temperance Society and Publication House"	1872	"F"	1									65254
"Wright2-0497"	"Chellis, Mary Dwinell."	"Aunt Dinah's pledge"	"New York"	"National Temperance Society and Publication House"	1869	"F"	1									50268
"Wright2-0498"	"Chellis, Mary Dwinell."	"Bill Drock's investment"	"Boston"	"H.A. Young"	1869	"F"	1									50985
"Wright2-0499"	"Chellis, Mary Dwinell."	"Deacon Sims' prayers"	"Boston"	"H.A. Young"	1868	"F"	1									54878
"Wright2-0500"	"Chellis, Mary Dwinell."	"Father Merrill"	"Boston"	"I.P. Warren"	1872	"F"	1									70122
"Wright2-0501"	"Chellis, Mary Dwinell."	"The hermit of Holcombe"	"Boston"	"H.A. Young"	1871	"F"	1									49412
"Wright2-0502"	"Chellis, Mary Dwinell."	"Mark Dunning's enemy"	"Boston"	"H.A. Young"	1870	"F"	1									53089
"Wright2-0506"	"Chellis, Mary Dwinell."	"Out of the fire"	"New York"	"National Temperance Society and Publication House"	1869	"F"	1									70009
"Wright2-0507"	"Chellis, Mary Dwinell."	"The temperance doctor"	"New York"	"National Temperance Society and Publication House"	1868	"F"	1									60474
"Wright2-0508"	"Chellis, Mary Dwinell."	"Wealth and wine"	"New York"	"National Temperance Society and Publication House"	1874	"F"	1									61989
"Wright2-0509"	"Cher, Henry W. B."	"Gnaw-wood, or, New England life in a village"	"New York"	"The National News"	1868	"M"	1									7877
"Wright2-0510"	"Chesebro', Caroline"	"The children of light"	"New York"	"Redfield"	1853	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	81533
"Wright2-0511"	"Chesebro', Caroline"	"Dream-land by daylight"	"New York"	"Redfield"	1851	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	158900
"Wright2-0512"	"Chesebro', Caroline"	"The foe in the household"	"Boston"	"J.R. Osgood"	1871	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	79629
"Wright2-0513v1"	"Chesebro', Caroline"	"Susan, the fisherman's daughter, or, Getting along, vol. 1"	"New York"	"J.C. Derby"	1855	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	96059
"Wright2-0513v2"	"Chesebro', Caroline"	"Susan, the fisherman's daughter, or, Getting along, vol. 2"	"New York"	"J.C. Derby"	1855	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	101433
"Wright2-0514"	"Chesebro', Caroline"	"Isa"	"New York"	"Redfield"	1852	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	68614
"Wright2-0515"	"Chesebro', Caroline"	"Peter Carradine, or, The martindale pastoral"	"New York"	"Sheldon"	1863	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	141728
"Wright2-0516"	"Chesebro', Caroline"	"Philly and Kit, or, Life and raiment"	"New York"	"Redfield"	1856	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	76256
"Wright2-0517"	"Chesebro', Caroline"	"Victoria, or, The world overcome"	"Cincinnati"	"H.W. Derby"	1856	"F"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1825	1873	139607
"Wright2-0518"	"Child, Lydia Maria Francis"	"Autumnal leaves"	"New York"	"C.S. Francis"	1857	"F"	0	"White"	"Politics-Government-Activism"	"Activist"	"MA"	"MA"	"MA"	1802	1880	84282
"Wright2-0519"	"Child, Lydia Maria Francis"	"A romance of the republic"	"Boston"	"Ticknor and Fields"	1867	"F"	0	"White"	"Politics-Government-Activism"	"Activist"	"MA"	"MA"	"MA"	1802	1880	126932
"Wright2-0520"	"Chinquopin."	"George Denny, or, Sketches of life in the far West"	"San Francisco"	"P.P. Hull"	1856											54151
"Wright2-0521"	"Choat, J. F."	"George Welding, or, Crime and its consequences"	"Cincinnati"	"H.M. Rulison"	1859											17606
"Wright2-0522A"	"Anonymous"	"The Chronicles of the \"Great Peace Jubilo\""	"Boston"	"New England News Company"	1869											2866
"Wright2-0525"	"Church, Ella Rodman"	"Flights of fancy"	"New York"	"J.S. Taylor"	1853	"F"	1							1831		80396
"Wright2-0526"	"Church, Pharcellus"	"Mapleton, or, More work for the Maine law"	"Boston"	"Jenks, Hickling and Swan"	1853	"M"	1							1801	1886	127490
"Wright2-0528"	"Clare, A., Mrs."	"A night at Isley's Grange"	"Cincinnati"	"Mrs. A. Clare"	1859	"F"	1									9792
"Wright2-0529"	"Clare, Marie J."	"The trial"	"Albany [N.Y.]"	"E.H. Pease"	1851	"F"	1									16173
"Wright2-0530"	"Anonymous"	"Claremont, or, The undivided household"	"Philadelphia"	"Parry & McMillan"	1857											35839
"Wright2-0531"	"Clark, Alexander"	"The old log school house"	"Philadelphia"	"Leary, Getz"	1861	"M"	0	"White"	"Church"	"Minister"	"OH"	"OH"	"GA"	1834	1879	66156
"Wright2-0532"	"Clark, Charles Heber"	"Out of the hurly-burly, or, Life in an odd corner"	"Philadelphia"	"G. Maclean"	1874	"M"	0	"White"	"Editor-Critic-Journalist"	"Reporter"	"MD"	"PA"	"PA"	1841	1915	88712
"Wright2-0533"	"Clark, George Edward."	"Seven years of a sailor's life"	"Boston"	"Adams"	1867	"M"	1									92401
"Wright2-0534"	"Clark, S. W."	"From the sublime to the ridiculous"	"Chicago"	"[s.n.]"	1875											20142
"Wright2-0535"	"Clark, S. W."	"Happy home, woman's rights, and divorce"	"Chicago"	"[s.n.]"	1875											9314
"Wright2-0536"	"Clark, Thomas M."	"John Whopper the newsboy"	"Boston"	"Roberts Brothers"	1871	"M"	0	"White"	"Church"	"Minister"	"MA"	"RI"	"RI"	1812	1903	16810
"Wright2-0537"	"Clark, William Adolphus"	"Agnes Farriday, or, The harlot's friend"	"New York"	"F.A. Brady"	1869	"M"	1							1825	1906	103362
"Wright2-0538"	"Clarke, D. W. C., Mrs."	"Lizzie Maitland"	"New York"	"Dunigan & Bro."	1857	"F"	1									76890
